Sno,id,delay,jitter,bandwidth
65,437,745687.5,48.7,487723.5
194,437,193683.1,171710.7,507974.5
72,437,119393.8,43.2,267.0
74,437,443448.3,30.1,140004.0
76,437,210469.1,517.62,337.0
77,437,134237.5,53657.1,338376.5
78,437,288498.5,33.5,28277.0
80,437,289540.2,37.0,331.5
81,437,558579.1,44.92,485933.5
88,437,475348.2,28.0,166234.5
89,437,51128.5,20798.8,337.0
95,437,520245.3,31.1,333.0
96,437,353791.3,119010.94,61571.0
99,437,169749.0,18976.4,237.0
100,437,466608.4,91.72,288.5
102,437,349357.6,45.2,105190.0
103,437,46016.7,45.5,338376.5
107,437,383758.1,130124.44,337300.0
114,437,77087.7,12930.72,124596.5
116,437,407953.9,29177.28,435047.5
117,437,104243.0,30.4,28277.0
122,437,244219.9,36.3,267.5
1,438,173525.3,42.9,257.5
2,438,25536.5,4128.5,352791.0
130,438,147648.9,36.9,285337.5
3,438,41378.5,13811.9,229.0
4,438,159594.1,38.1,51263.0
133,438,99473.9,110093.08,224957.0
139,438,32735.5,5826.1,481722.5
14,438,43178.6,45007.24,257.5
142,438,164579.2,76088.24,352913.0
145,438,231128.0,24.4,260.5
148,438,95837.5,1186.0,261.0
21,438,185681.8,104.0,285.0
153,438,60558.2,44.6,284.0
28,438,219893.8,111426.32,352791.0
31,438,114213.2,78718.4,233.0
159,438,224460.3,25417.24,346291.5
160,438,178871.6,108.32,212.0
32,438,79089.8,5849.12,237.0
33,438,253474.7,8895.16,258.0
35,438,67655.7,17842.7,284.0
36,438,95142.7,50.3,104082.0
38,438,115114.4,37.6,352913.0
42,438,85207.5,55271.2,229.0
44,438,175601.2,48.8,233.0
174,438,180605.1,30.7,30957.0
46,438,100000.0,10000.0,441331.5
181,438,219373.7,11987.32,909051.5
56,438,37507.1,29.9,51263.0
58,438,293397.8,142050.44,237.0
59,438,146731.8,75495.68,441331.5
61,438,155763.1,98.08,115144.0
62,438,111321.1,79709.56,117899.5
191,438,25257.8,23214.92,481722.5
63,438,90819.3,4966.02,83900.5
64,438,93810.5,29.5,432074.0
192,438,39807.6,5615.0,284.0
65,438,68851.0,21938.0,285337.5
194,438,57951.2,30.6,909051.5
72,438,88076.8,78006.6,258.0
74,438,384870.3,25.5,115144.0
76,438,35457.6,12077.64,233.0
77,438,116214.2,44966.12,227135.0
78,438,95345.1,47.3,25313.0
80,438,137119.5,23366.6,260.5
81,438,45631.3,15367.12,346291.5
88,438,103379.9,8835.14,117899.5
89,438,164093.1,25.3,233.0
95,438,27181.8,25.2,212.0
96,438,351137.5,29477.3,30957.0
99,438,174085.9,20486.76,285.0
100,438,43287.0,37108.8,284.0
102,438,347897.6,33744.36,83900.5
103,438,155882.0,32.6,227135.0
107,438,68389.2,34340.32,224957.0
114,438,26955.5,6679.9,104082.0
116,438,156099.7,4451.34,432074.0
117,438,217606.6,19.6,25313.0
122,438,76121.4,15567.84,261.0
1,439,34035.3,1955.02,348.5
2,439,313621.9,48.9,478420.0
130,439,75852.9,23364.56,217507.0
3,439,241206.2,11485.88,368.5
4,439,223376.6,44.6,61515.0
133,439,307810.5,30.3,179476.0
139,439,66096.4,33133.8,361860.5
14,439,65251.2,5893.32,348.5
142,439,454582.5,83798.5,533972.5
145,439,368533.7,144840.36,562.0
148,439,530213.0,6581.0,287.0
21,439,239946.1,6654.14,320.5
153,439,77920.2,42.0,321.0
28,439,355317.7,57.5,478420.0
31,439,618778.8,24.4,410.5
159,439,602485.2,26.6,325489.5
160,439,237783.2,33.4,417.0
32,439,227732.5,42.2,438.0
33,439,610087.0,25.0,713.0
35,439,350937.1,34.7,354.5
36,439,525970.2,28.8,188668.0
38,439,528213.7,23.7,533972.5
42,439,53991.3,63.3,368.5
44,439,250326.8,49.8,410.5
174,439,252210.0,108006.2,69928.5
46,439,166194.4,31543.08,393842.0
181,439,148357.3,25697.32,701992.5
56,439,36791.2,5035.08,61515.0
58,439,159298.6,52.4,438.0
59,439,358174.2,31.8,393842.0
61,439,198592.1,44024.88,160219.0
62,439,100000.0,10000.0,222697.5
191,439,486204.8,29.8,361860.5
63,439,353007.7,45517.1,106967.5
64,439,585334.7,14373.52,474280.0
192,439,431851.3,16228.84,321.0
65,439,358285.2,8003.72,217507.0
194,439,438217.5,118.2,701992.5
72,439,214133.6,32908.92,713.0
74,439,35568.5,38.9,160219.0
76,439,175376.9,33.3,615.5
77,439,217223.0,109.6,177843.0
78,439,655401.7,33.1,30450.0
80,439,459496.9,25.5,562.0
81,439,61616.7,42900.26,325489.5
88,439,134005.6,39.8,222697.5
89,439,187064.4,28.4,615.5
95,439,72892.9,9784.14,417.0
96,439,578811.9,50.7,69928.5
99,439,36241.6,8467.96,320.5
100,439,115832.9,36013.3,354.5
102,439,270301.3,28848.58,106967.5
103,439,186937.2,31.8,177843.0
107,439,598459.0,51.8,179476.0
114,439,159360.2,51.8,188668.0
116,439,219635.6,47.8,474280.0
117,439,187533.8,27.0,30450.0
122,439,439472.7,26.7,287.0
1,440,190222.1,70790.7,320.5
2,440,69444.9,33.5,472972.5
130,440,164499.2,46724.88,148955.5
3,440,187039.7,31019.02,321.0
4,440,43244.4,20799.4,59607.5
133,440,398337.9,30.7,254908.0
139,440,23231.5,3721.8,229832.5
14,440,209807.5,27.7,320.5
142,440,131756.2,36.4,420333.5
145,440,68933.1,6201.84,372.0
148,440,186451.8,43266.68,380.0
21,440,133093.7,58.1,320.5
153,440,96679.9,35.3,467.0
28,440,215058.6,29.0,472972.5
31,440,208054.9,38.72,292.5
159,440,110535.2,53.0,390410.5
160,440,593340.7,27.7,323.0
32,440,5031.5,1080.1,301.0
33,440,51917.3,46.1,257.0
35,440,96757.1,32317.72,320.5
36,440,78523.7,29612.88,124969.0
38,440,126645.1,27868.88,420333.5
42,440,68808.0,18550.6,321.0
44,440,96266.9,5216.5,292.5
174,440,511927.6,16941.56,43809.5
46,440,183717.0,66922.4,367450.0
181,440,56611.5,41.3,578678.5
56,440,214457.2,28.0,59607.5
58,440,65192.1,30.1,301.0
59,440,347038.6,507.52,367450.0
61,440,80727.7,13436.24,137301.5
62,440,344902.6,6820.72,135866.0
191,440,241253.4,27.0,229832.5
63,440,138744.5,682.1,130512.5
64,440,89454.0,12250.6,480399.0
192,440,67581.7,9784.88,467.0
65,440,549109.2,484.04,148955.5
194,440,16696.1,141.06,578678.5
72,440,91233.7,31.1,257.0
74,440,13441.8,7934.56,137301.5
76,440,526191.3,28.5,231.0
77,440,43783.8,49.6,239237.5
78,440,170013.3,66635.18,22752.0
80,440,173430.2,35409.72,372.0
81,440,61660.1,19781.68,390410.5
88,440,91415.2,15351.68,135866.0
89,440,48212.5,11500.8,231.0
95,440,61942.2,11717.6,323.0
96,440,59804.9,18106.12,43809.5
99,440,285216.3,48.3,320.5
100,440,95621.9,24637.5,320.5
102,440,31281.0,18024.0,130512.5
103,440,36381.7,5200.26,239237.5
107,440,57969.3,29237.64,254908.0
114,440,77892.1,7698.9,124969.0
116,440,65228.6,25678.92,480399.0
117,440,13874.6,12139.84,22752.0
122,440,73455.5,4736.8,380.0
1,441,351942.0,33.0,348.5
2,441,190929.2,134409.56,297130.5
130,441,200854.0,133197.6,255233.5
3,441,300576.6,49.8,428.0
4,441,252363.1,123.86,47243.0
133,441,209740.3,33.5,175699.0
139,441,117479.6,36.2,391710.5
14,441,114278.0,2327.4,348.5
142,441,241499.8,29.2,319360.5
145,441,377020.0,49.0,372.0
148,441,107568.7,27.7,342.0
21,441,241412.3,33.1,339.0
153,441,129331.3,11287.54,377.0
28,441,65797.9,39.9,297130.5
31,441,353238.4,40.2,373.0
159,441,370585.2,29594.68,324087.5
160,441,245990.9,30.5,433.0
32,441,200799.1,29.1,301.0
33,441,436952.7,46.56,265.0
35,441,136161.0,13879.6,239.0
36,441,85412.0,28783.8,141520.5
38,441,633209.2,140.48,319360.5
42,441,93256.6,25463.48,428.0
44,441,242313.1,29.1,373.0
174,441,201238.2,29.4,33642.0
46,441,281114.2,136952.92,491418.0
181,441,100000.0,10000.0,742700.0
56,441,63620.7,40.9,47243.0
58,441,242275.1,28.7,301.0
59,441,100000.0,10000.0,491418.0
61,441,438313.9,29.5,146935.5
62,441,117464.2,49.0,115673.5
191,441,90275.5,54.5,391710.5
63,441,186397.8,28073.64,112029.5
64,441,107526.2,17.24,382225.5
192,441,461985.3,33.5,377.0
65,441,95622.4,726.08,255233.5
194,441,100000.0,10000.0,742700.0
72,441,354232.3,37.1,265.0
74,441,174271.8,28.2,146935.5
76,441,258033.5,28.9,338.0
77,441,99544.3,30.5,172381.5
78,441,56578.1,10327.18,26451.0
80,441,412058.1,30.5,372.0
81,441,35029.3,482.34,324087.5
88,441,40660.9,7737.16,115673.5
89,441,250745.5,39.0,338.0
95,441,83981.4,34.2,433.0
96,441,288464.0,53.6,33642.0
99,441,463475.7,41.1,339.0
100,441,167997.3,152165.5,239.0
102,441,364283.7,27.7,112029.5
103,441,362776.1,79.54,172381.5
107,441,44766.2,10699.16,175699.0
114,441,54777.6,6355.4,141520.5
116,441,121712.0,15518.4,382225.5
117,441,363272.2,47.84,26451.0
122,441,463358.2,40.4,342.0
1,442,94805.4,15084.44,330.0
2,442,113280.9,29.9,308393.5
130,442,81357.1,34.3,489567.0
3,442,58528.2,279.56,307.0
4,442,126202.7,36.7,48599.5
133,442,252496.0,54.6,391655.0
139,442,425060.5,55.6,543210.0
14,442,146310.9,27.7,330.0
142,442,202852.8,28.8,341080.0
145,442,632029.0,37.8,324.5
148,442,72586.1,38058.26,332.0
21,442,178837.8,33447.44,388.0
153,442,466551.6,47.6,391.0
28,442,169004.2,31.04,308393.5
31,442,80014.3,7298.62,296.5
159,442,239089.7,37.5,453887.0
160,442,203901.1,70571.28,325.0
32,442,80171.5,49.9,297.0
33,442,260243.2,21109.48,329.5
35,442,465607.3,6252.44,149.0
36,442,301871.5,118448.8,168548.0
38,442,213154.4,53.0,341080.0
42,442,60133.6,13204.6,307.0
44,442,87938.4,9355.24,296.5
174,442,91134.4,10124.8,30844.5
46,442,162109.3,7746.58,542640.0
181,442,282986.7,53.5,969194.0
56,442,26974.7,3086.78,48599.5
58,442,112802.3,29.76,297.0
59,442,33120.3,42.3,542640.0
61,442,109703.9,10663.1,84183.0
62,442,46227.4,7773.04,135453.5
191,442,154304.5,53.7,543210.0
63,442,253009.5,52.5,91257.0
64,442,81600.2,20314.16,511390.5
192,442,97895.2,52174.32,391.0
65,442,154295.0,55.2,489567.0
194,442,144096.0,42.2,969194.0
72,442,150356.4,49505.4,329.5
74,442,505339.5,33.9,84183.0
76,442,67291.6,2681.32,338.0
77,442,186608.0,3796.6,340590.0
78,442,322525.7,99080.08,27395.0
80,442,211160.0,27.0,324.5
81,442,275375.7,47.9,453887.0
88,442,250017.1,26.1,135453.5
89,442,130890.0,48.2,338.0
95,442,370406.0,53.2,325.0
96,442,62049.0,48.4,30844.5
99,442,110202.7,51.9,388.0
100,442,72742.4,51.4,149.0
102,442,172930.7,44.5,91257.0
103,442,74569.6,34232.24,340590.0
107,442,86622.7,28357.22,391655.0
114,442,42127.6,33.8,168548.0
116,442,122129.2,30430.56,511390.5
117,442,205109.5,41.5,27395.0
122,442,131884.9,47.3,332.0
1,443,77486.7,54.5,356.0
2,443,204106.3,49.3,285228.5
130,443,216562.1,7470.9,467012.0
3,443,522451.7,28.9,320.0
4,443,311691.2,41.6,59002.0
133,443,608126.9,16133.42,462230.5
139,443,63340.7,50.7,416365.0
14,443,211684.0,27.0,356.0
142,443,244368.3,47007.32,281411.0
145,443,132610.1,29433.68,233.5
148,443,136722.9,5607.36,212.5
21,443,136221.4,30537.8,320.5
153,443,203441.4,6087.64,359.0
28,443,186249.7,21428.64,285228.5
31,443,519069.1,5388.7,261.0
159,443,95385.2,109.76,621318.0
160,443,126359.5,27.9,359.0
32,443,132654.0,46.4,257.5
33,443,157292.3,29.7,257.5
35,443,547828.5,45.7,257.0
36,443,108441.3,18851.98,108693.0
38,443,722856.3,127817.16,281411.0
42,443,252202.4,7971.88,320.0
44,443,275512.1,27.1,261.0
174,443,127583.7,30.1,33484.0
46,443,84277.0,47447.4,498331.0
181,443,112516.8,33156.84,890504.0
56,443,245330.9,30.1,59002.0
58,443,151334.9,8249.06,257.5
59,443,313670.9,134617.69,498331.0
61,443,575311.0,23.8,103329.5
62,443,144151.5,29.5,115336.5
191,443,129823.9,47250.28,416365.0
63,443,678669.1,35.9,80725.5
64,443,260975.7,211508.98,391237.0
192,443,1207840.2,29803.56,359.0
65,443,137972.7,53005.3,467012.0
194,443,150779.3,32.9,890504.0
72,443,168019.8,3804.56,257.5
74,443,323404.4,1855.96,103329.5
76,443,126763.2,34.2,322.5
77,443,465786.8,222069.6,471382.5
78,443,150996.0,46.2,21237.0
80,443,1244301.2,29.3,233.5
81,443,41981.2,18828.8,621318.0
88,443,151417.0,22677.4,115336.5
89,443,296988.9,385.56,322.5
95,443,24220.3,8846.24,359.0
96,443,77666.8,35.4,33484.0
99,443,84804.3,52.9,320.5
100,443,34334.1,38539.34,257.0
102,443,132066.8,51.2,80725.5
103,443,96970.0,31.4,471382.5
107,443,193488.3,75589.78,462230.5
114,443,183145.6,15789.52,108693.0
116,443,252529.7,44.3,391237.0
117,443,156072.9,26.3,21237.0
122,443,1016976.4,5539.8,212.5
1,444,112599.7,34.5,229.0
2,444,345097.1,28.9,215396.0
130,444,195279.3,32.7,104179.5
3,444,73942.7,4473.32,229.0
4,444,223923.2,5403.4,64035.5
133,444,788137.9,32.12,257277.0
139,444,55168.1,22789.9,214899.0
14,444,342497.5,25.9,229.0
142,444,291747.7,8027.98,221922.5
145,444,170285.2,43.6,257.0
148,444,141313.6,44.0,265.5
21,444,791480.8,107271.68,256.5
153,444,255427.6,100106.24,257.5
28,444,373709.8,71.32,215396.0
31,444,259217.6,41.0,292.5
159,444,580901.5,66039.9,434067.5
160,444,88371.0,5375.4,231.0
32,444,181631.1,27065.1,348.5
33,444,134080.0,4977.6,320.5
35,444,810831.7,5359.32,297.0
36,444,151260.1,52.9,236154.5
38,444,97661.0,99035.0,221922.5
42,444,270579.4,2496.48,229.0
44,444,269899.8,29.4,292.5
174,444,76196.3,9845.08,52574.5
46,444,70339.1,11455.92,359110.5
181,444,49061.9,15437.48,599914.5
56,444,464236.8,119990.2,64035.5
58,444,165475.7,32.9,348.5
59,444,264872.7,49.9,359110.5
61,444,121224.3,49.7,173106.0
62,444,25280.9,7588.14,195761.0
191,444,166993.3,60.5,214899.0
63,444,961464.9,94944.32,143977.5
64,444,151393.0,37.8,375472.5
192,444,166322.9,29.5,257.5
65,444,151931.7,30190.62,104179.5
194,444,50468.8,903.24,599914.5
72,444,223951.2,5885.6,320.5
74,444,185031.1,8515.48,173106.0
76,444,69169.6,41.4,258.0
77,444,750175.2,462.36,262019.5
78,444,110905.4,49.6,24476.5
80,444,183229.6,17651.6,257.0
81,444,45073.5,40440.7,434067.5
88,444,213075.1,46706.5,195761.0
89,444,33038.4,16487.52,258.0
95,444,47476.9,35.3,231.0
96,444,50410.8,48.6,52574.5
99,444,89977.7,28.7,256.5
100,444,172190.7,4742.7,297.0
102,444,196354.6,42.2,143977.5
103,444,36261.7,10999.88,262019.5
107,444,62514.9,11861.36,257277.0
114,444,1057711.5,32.7,236154.5
116,444,90495.3,30.9,375472.5
117,444,466574.3,212687.78,24476.5
122,444,164142.8,24.6,265.5
1,445,382048.1,27.3,284.5
2,445,457717.8,134291.12,340317.0
130,445,425251.0,52.0,373626.0
3,445,134317.6,45.2,284.0
4,445,515603.5,30.5,64837.5
133,445,941247.7,32.7,407925.5
139,445,354518.5,52.5,480156.5
14,445,195832.1,39.7,284.5
142,445,284621.9,119879.12,341040.5
145,445,561160.9,42.68,90.0
148,445,717515.3,12435.28,90.0
21,445,1016300.2,39.8,198.0
153,445,918444.1,13402.02,224.0
28,445,27369.1,38.9,340317.0
31,445,161770.9,7461.66,170.0
159,445,517595.8,33.0,551000.5
160,445,93173.3,65766.04,287.0
32,445,515529.4,24.4,237.0
33,445,205833.4,19692.04,149.0
35,445,1185633.6,32.0,126.5
36,445,662004.9,9388.72,130634.5
38,445,384360.5,692.4,341040.5
42,445,137698.6,79305.08,284.0
44,445,164640.5,28.9,170.0
174,445,296769.2,13416.52,34111.0
46,445,421105.6,28.8,490944.0
181,445,1039563.9,51.9,997551.0
56,445,230619.5,234446.12,64837.5
58,445,307651.7,27.7,237.0
59,445,567067.0,124.2,490944.0
61,445,137204.4,32.8,137684.5
62,445,22923.3,30025.94,112601.0
191,445,289293.4,28.2,480156.5
63,445,1015961.8,101917.52,90225.0
64,445,748884.3,27.1,419433.0
192,445,290453.8,31.0,224.0
65,445,430334.3,28.1,373626.0
194,445,288495.6,29.4,997551.0
72,445,481819.7,68692.06,149.0
74,445,560446.8,31.4,137684.5
76,445,341565.1,50.1,323.0
77,445,942865.3,157.56,403218.5
78,445,698622.2,15678.52,36357.0
80,445,428043.7,29.5,90.0
81,445,428007.9,31.9,551000.5
88,445,257934.9,28.9,112601.0
89,445,118295.6,26852.76,323.0
95,445,384297.3,29.5,287.0
96,445,659782.1,12552.22,34111.0
99,445,424225.9,28.3,198.0
100,445,246434.3,221266.5,126.5
102,445,559057.6,33.4,90225.0
103,445,76219.0,62543.2,403218.5
107,445,384342.7,28.9,407925.5
114,445,740299.3,225283.42,130634.5
116,445,556802.5,37.3,419433.0
117,445,558505.1,33.1,36357.0
122,445,425101.7,31.3,90.0
1,446,782543.8,26.0,594.0
2,446,398151.9,23639.46,385748.0
130,446,776828.8,89754.56,97804.5
3,446,324477.9,28.7,594.0
4,446,867972.6,21.8,57609.0
133,446,170536.0,14560.2,135475.5
139,446,47643.1,37.48,211083.5
14,446,333788.7,34.1,594.0
142,446,464571.1,30587.7,382251.0
145,446,312325.7,39.5,593.0
148,446,158771.3,18962.22,535.5
21,446,201662.1,199432.73,594.0
153,446,47748.4,30.4,600.0
28,446,98014.2,43.8,385748.0
31,446,214592.2,29.4,485.5
159,446,372543.0,39.2,320455.0
160,446,525175.8,65.4,601.0
32,446,771264.3,15173.12,485.0
33,446,373852.7,41.5,561.5
35,446,242966.8,53.4,594.0
36,446,115306.9,38.9,222879.0
38,446,29918.3,10872.24,382251.0
42,446,258826.4,55.0,594.0
44,446,941833.1,4731.9,485.5
174,446,482749.6,43.8,49062.5
46,446,710549.4,27.2,330566.0
181,446,76759.4,1075.44,852567.0
56,446,336664.0,44.8,57609.0
58,446,935260.8,20.2,485.0
59,446,214007.9,33.3,330566.0
61,446,373240.1,40.5,176255.5
62,446,390180.2,28877.16,219207.0
191,446,212739.8,26.4,211083.5
63,446,239552.3,32.5,82359.5
64,446,221992.7,155.42,432324.0
192,446,166010.1,44.3,600.0
65,446,360934.1,29421.62,97804.5
194,446,720298.2,45.6,852567.0
72,446,1146266.8,23.9,561.5
74,446,1146266.0,28.4,176255.5
76,446,509242.8,16599.6,594.0
77,446,206753.2,44766.52,153986.0
78,446,169895.9,51295.7,22959.0
80,446,137055.6,38.4,593.0
81,446,635253.9,8303.08,320455.0
88,446,855939.7,29766.46,219207.0
89,446,87825.8,41873.64,594.0
95,446,710484.1,35.1,601.0
96,446,431422.7,50.1,49062.5
99,446,721256.7,5432.1,594.0
100,446,935063.0,21.8,594.0
102,446,784782.0,3769.6,82359.5
103,446,85564.3,37390.78,153986.0
107,446,184907.1,43497.44,135475.5
114,446,994403.4,22.6,222879.0
116,446,439069.5,29.3,432324.0
117,446,366267.5,39.9,22959.0
122,446,84606.8,31.2,535.5
1,447,408609.3,99055.24,133.0
2,447,375918.2,30.4,345006.5
130,447,9848.5,4933.8,105365.0
3,447,189983.5,132604.1,191.0
4,447,291378.4,33849.16,74310.0
133,447,132052.6,51.8,100509.5
139,447,347007.4,28.6,282655.5
14,447,21972.4,11654.0,133.0
142,447,665343.2,146.92,345288.0
145,447,664291.2,27.8,104.0
148,447,83934.9,55.5,76.0
21,447,129154.0,52.6,73.5
153,447,688026.0,24.6,122.0
28,447,181853.7,16782.64,345006.5
31,447,382584.1,22.5,81.0
159,447,415345.1,28.9,250164.5
160,447,92067.7,13860.56,171.0
32,447,129511.3,102307.62,95.5
33,447,413835.4,26.6,97.0
35,447,202676.3,53.9,80.0
36,447,153875.7,51.7,179527.0
38,447,89406.2,28.8,345288.0
42,447,35215.8,6083.36,191.0
44,447,416340.2,21.8,81.0
174,447,268336.2,49.4,78387.5
46,447,100000.0,10000.0,333556.5
181,447,665392.3,27.1,556831.5
56,447,22077.3,11821.84,74310.0
58,447,643699.4,29.4,95.5
59,447,681930.7,27.3,333556.5
61,447,640775.4,30.8,146308.0
62,447,21001.8,4702.4,190753.0
191,447,71390.3,54.5,282655.5
63,447,132933.6,4165.52,151860.0
64,447,100000.0,10000.0,676567.0
192,447,63470.3,22376.82,122.0
65,447,120136.2,51.8,105365.0
194,447,47621.9,68.5,556831.5
72,447,100000.0,10000.0,97.0
74,447,100000.0,10000.0,146308.0
76,447,74897.6,59.6,134.0
77,447,131046.1,46.7,96474.5
78,447,155589.2,48.0,30664.5
80,447,104309.6,9243.16,104.0
81,447,100000.0,10000.0,250164.5
88,447,151278.7,5308.84,190753.0
89,447,374184.8,29.4,134.0
95,447,399605.7,34.9,171.0
96,447,445467.4,72.2,78387.5
99,447,397428.8,54.6,73.5
100,447,409366.1,29.5,80.0
102,447,74104.6,55357.48,151860.0
103,447,791831.6,25.0,96474.5
107,447,62912.3,12409.04,100509.5
114,447,642312.3,30.1,179527.0
116,447,60143.0,53458.8,676567.0
117,447,640236.4,30.4,30664.5
122,447,170437.2,121701.2,76.0
1,448,189814.0,116646.8,339.0
2,448,927296.4,50.0,228003.0
130,448,185900.3,39.9,139510.5
3,448,105374.1,49.9,329.0
4,448,230595.4,42.4,65899.0
133,448,52796.7,32593.98,224924.5
139,448,54272.5,5700.3,222019.5
14,448,34675.2,106.4,339.0
142,448,1038588.1,36.1,229016.5
145,448,128375.9,24395.5,304.0
148,448,140064.4,39.4,342.5
21,448,361249.7,56.3,329.0
153,448,76805.2,11284.32,318.0
28,448,64060.0,48.8,228003.0
31,448,104398.5,49.1,357.5
159,448,126142.2,36.8,372903.5
160,448,245263.8,24.8,342.0
32,448,53087.1,5954.3,419.0
33,448,554296.7,26.5,348.5
35,448,165220.6,120346.68,352.5
36,448,86977.6,49.2,225272.5
38,448,61791.2,47239.4,229016.5
42,448,111602.5,62165.0,329.0
44,448,1041456.7,49.9,357.5
174,448,246155.0,25.4,79049.0
46,448,73624.1,52.7,403839.0
181,448,50825.7,53.5,642019.0
56,448,457546.4,265169.25,65899.0
58,448,847596.1,80694.9,419.0
59,448,52006.1,7710.02,403839.0
61,448,91743.8,930.48,205423.5
62,448,44875.2,11357.88,230319.0
191,448,679797.6,51.6,222019.5
63,448,105581.3,40.3,133188.5
64,448,211244.6,40.0,434763.5
192,448,60374.8,6905.12,318.0
65,448,681180.4,42.6,139510.5
194,448,935213.4,293081.7,642019.0
72,448,960837.8,34.6,348.5
74,448,472588.5,28.5,205423.5
76,448,113663.8,32.0,304.0
77,448,155116.7,182425.44,161238.0
78,448,92049.9,8329.02,24804.0
80,448,207570.5,1186.8,304.0
81,448,99564.1,17764.22,372903.5
88,448,249478.0,27.6,230319.0
89,448,64048.6,4004.6,304.0
95,448,62567.2,26.4,342.0
96,448,421870.4,25.6,79049.0
99,448,306084.5,48.5,329.0
100,448,828351.8,55.0,352.5
102,448,84859.5,15677.2,133188.5
103,448,59789.2,42.4,161238.0
107,448,580370.8,52.0,224924.5
114,448,961719.5,37.9,225272.5
116,448,101775.375,34104.156,434763.5
117,448,367123.6,76003.04,24804.0
122,448,202757.1,713.58,342.5
1,449,117924.1,55.9,309.0
2,449,399915.7,29.7,318793.0
130,449,278826.4,40563.2,352925.5
3,449,85553.2,30.4,329.5
4,449,230143.5,28.7,67353.0
133,449,474864.3,39933.32,372610.0
139,449,3817.0,682.6,297995.0
14,449,63949.9,53.7,309.0
142,449,787911.3,29.9,353727.0
145,449,184251.6,52772.24,332.0
148,449,137611.3,36.5,337.0
21,449,499951.8,49.8,348.5
153,449,47480.1,32920.34,391.0
28,449,22360.0,4352.4,318793.0
31,449,85618.0,25.8,353.0
159,449,121918.3,9794.68,458521.0
160,449,100330.2,3988.64,296.0
32,449,133303.5,708.5,307.0
33,449,257317.5,111630.3,332.0
35,449,574836.7,27.7,331.5
36,449,103374.9,34.3,193510.5
38,449,36025.3,47.7,353727.0
42,449,30570.9,9296.48,329.5
44,449,789217.6,28.6,353.0
174,449,81361.4,3193.92,42337.0
46,449,106465.1,16098.94,544153.5
181,449,45829.9,7767.1,643960.5
56,449,363163.8,51.8,67353.0
58,449,766135.8,53053.16,307.0
59,449,100000.0,10000.0,544153.5
61,449,295771.0,27.8,138112.5
62,449,132096.5,155100.1,175762.5
191,449,96219.5,41.2,297995.0
63,449,487780.1,4271.5,132254.0
64,449,138499.9,31.7,398861.5
192,449,34792.9,45.9,391.0
65,449,237890.0,30.4,352925.5
194,449,231576.8,24178.64,643960.5
72,449,793511.0,26.4,332.0
74,449,380853.6,22.6,138112.5
76,449,84004.1,36.7,325.5
77,449,226341.9,135897.45,377033.5
78,449,124499.7,35.9,38097.0
80,449,187326.0,37048.2,332.0
81,449,375971.3,40364.78,458521.0
88,449,229158.5,30.3,175762.5
89,449,71532.0,21604.4,325.5
95,449,309505.8,29.0,296.0
96,449,207799.2,2750.64,42337.0
99,449,12804.5,1911.9,348.5
100,449,564118.6,28.0,331.5
102,449,177687.7,27.9,132254.0
103,449,37614.1,13553.26,377033.5
107,449,61846.9,33914.5,372610.0
114,449,601719.7,24.1,193510.5
116,449,237422.6,27.8,398861.5
117,449,87163.7,31.1,38097.0
122,449,138603.0,49.6,337.0
1,450,45384.5,5753.1,229.0
2,450,57171.1,26438.5,268731.5
130,450,54842.6,29.6,210169.0
3,450,52877.8,2439.64,229.0
4,450,200103.8,31.4,55747.5
133,450,164371.7,35.9,323342.5
139,450,70628.9,55.1,385105.5
14,450,136493.0,54846.8,229.0
142,450,98714.2,36514.32,282840.5
145,450,253486.6,27.8,286.0
148,450,74526.6,21073.64,295.0
21,450,211926.6,29182.92,257.0
153,450,54545.0,12639.4,258.0
28,450,31007.1,29.7,268731.5
31,450,55592.2,14380.36,292.0
159,450,136603.9,33.9,432406.0
160,450,37784.7,31973.98,231.0
32,450,200210.9,29.1,320.0
33,450,252782.7,25.5,320.5
35,450,162579.8,50.8,292.5
36,450,73153.9,131.44,157304.0
38,450,39072.5,58.1,282840.5
42,450,75554.9,29.1,229.0
44,450,95024.3,44934.28,292.0
174,450,91796.8,30.4,43931.5
46,450,201369.8,34.6,376184.5
181,450,167837.8,51.0,730528.0
56,450,160216.8,26.2,55747.5
58,450,144421.8,44597.12,320.0
59,450,123370.2,6550.96,376184.5
61,450,198529.1,11520.96,104590.0
62,450,186936.5,109521.5,108535.5
191,450,82530.3,30.7,385105.5
63,450,171222.2,37.2,115915.0
64,450,238678.3,50.5,394387.0
192,450,45773.9,36.7,258.0
65,450,132440.2,27.4,210169.0
194,450,31947.5,52.3,730528.0
72,450,121770.3,49099.9,320.5
74,450,45561.3,23091.74,104590.0
76,450,82271.2,29092.52,248.0
77,450,97639.5,54.5,319331.5
78,450,45035.5,23337.2,24907.5
80,450,218726.2,39.2,286.0
81,450,27557.8,5347.96,432406.0
88,450,199410.7,31.3,108535.5
89,450,196727.6,36.4,248.0
95,450,62027.3,50.3,231.0
96,450,121372.5,9285.1,43931.5
99,450,53377.1,8831.48,257.0
100,450,178868.1,15138.98,292.5
102,450,198913.9,33.3,115915.0
103,450,137575.6,40.6,319331.5
107,450,133439.4,35.0,323342.5
114,450,72352.7,44.7,157304.0
116,450,171722.4,27.8,394387.0
