Sno,id,delay,jitter,bandwidth
3,172,4693.5,2331.9,293.0
4,172,5703.1,1968.12,195859.0
133,172,3106.8,1876.0,2994507.5
139,172,1610.0,89.2,333.0
14,172,6251.2,1680.88,285.0
142,172,9059.3,457.86,329.5
145,172,10158.2,2248.8,285.0
148,172,6152.4,1993.72,293.0
21,172,8953.2,4129.56,2152009.5
153,172,14041.1,4076.1,288.0
28,172,8380.6,3995.6,329.5
159,172,7179.4,4572.48,3559926.5
31,172,4657.0,2207.2,330.0
160,172,5523.6,601.4,296.0
32,172,7966.2,2154.04,356.0
33,172,18070.4,11629.6,330.0
35,172,4023.8,743.6,329.5
36,172,2679.8,879.6,1153030.5
38,172,5486.1,3627.74,329.5
42,172,5289.5,2882.3,293.0
44,172,9859.4,2385.04,330.0
46,172,8454.9,8564.66,2080841.5
174,172,6645.0,3419.2,295.0
181,172,5792.6,2765.04,287.0
56,172,7936.3,2058.04,195859.0
58,172,4543.3,1815.04,356.0
59,172,3805.1,2221.32,2080841.5
61,172,6783.3,3290.5,1045415.0
62,172,4069.9,2025.08,333.0
191,172,2126.7,1013.04,333.0
63,172,8031.2,6393.84,1114134.5
192,172,4654.9,2440.46,288.0
64,172,3045.2,815.76,320.5
65,172,3374.3,1076.44,140607.0
194,172,4249.2,228.6,287.0
72,172,4888.9,1773.64,330.0
74,172,27194.7,6664.16,1045415.0
76,172,7381.0,2607.8,296.0
77,172,11025.667,5078.185,2648381.5
78,172,2773.7,1149.04,72264.0
80,172,8839.8,5008.64,285.0
81,172,4824.0,1317.4,3559926.5
88,172,4093.1,1041.9,333.0
89,172,10593.8,5117.2,296.0
95,172,19247.1,2768.42,296.0
96,172,5562.0,1402.2,295.0
99,172,5158.6,1798.28,2152009.5
100,172,7605.9,4172.88,329.5
102,172,7094.5,2975.1,1114134.5
103,172,5744.2,3032.92,2648381.5
107,172,1137.0,127.2,2994507.5
114,172,4969.3,2037.82,1153030.5
116,172,8367.9,7890.82,320.5
117,172,6929.9,4825.48,72264.0
122,172,8444.9,5487.3,293.0
1,173,13520.1,6757.06,287.0
2,173,10280.6,4565.12,258.0
130,173,13108.0,7369.6,142037.0
3,173,4620.0,1261.6,286.0
4,173,39948.5,27.5,220660.0
133,173,9487.7,6988.18,3012712.5
139,173,5409.5,6099.8,290.0
14,173,11379.8,2096.92,287.0
142,173,3529.4,1908.68,258.0
145,173,5809.7,127.1,258.0
148,173,5434.9,2850.48,258.0
21,173,6677.1,3391.1,2428237.5
153,173,4230.9,1778.88,289.0
28,173,10583.2,6609.24,258.0
159,173,5321.2,2325.0,4021780.0
31,173,6032.6,1117.96,286.0
160,173,7512.2,3908.4,261.0
32,173,43213.2,37.24,257.5
33,173,2902.7,1816.32,243.0
35,173,6145.2,2611.8,257.0
36,173,4828.3,3138.36,1066811.0
38,173,6559.8,1495.96,258.0
42,173,3904.1,518.86,286.0
44,173,6173.7,3793.98,286.0
46,173,43542.7,23.1,2346383.0
174,173,4751.3,1246.04,261.0
181,173,8338.6,5315.0,307.0
56,173,6608.6,1107.92,220660.0
58,173,5783.2,2818.6,257.5
59,173,5225.1,1719.32,2346383.0
61,173,6655.8,1354.04,1094870.5
62,173,3486.3,2097.16,261.0
191,173,4179.3,2097.96,290.0
63,173,7727.8,6596.32,1125611.0
192,173,3409.1,2616.94,289.0
64,173,5420.1,1886.5,267.0
65,173,7060.8,6648.72,142037.0
194,173,3867.1,921.66,307.0
72,173,2696.7,362.14,243.0
74,173,5809.0,2355.4,1094870.5
76,173,2069.6,590.76,231.0
77,173,4508.8,1818.4,2654113.0
78,173,6593.6,5416.52,73116.0
80,173,5719.5,882.1,258.0
81,173,6346.5,3370.1,4021780.0
88,173,11164.2,5823.68,261.0
89,173,11344.9,7853.3,231.0
95,173,16968.8,2503.36,261.0
96,173,3568.1,1106.88,261.0
99,173,11395.111,2670.0,2428237.5
100,173,6684.0,1165.2,257.0
102,173,43495.0,32.8,1125611.0
103,173,1552.0,553.0,2654113.0
107,173,7228.5,3611.6,3012712.5
114,173,2024.0,301.4,1066811.0
116,173,24942.8,40.4,267.0
117,173,2654.7,876.9,73116.0
122,173,3358.2,256.8,258.0
1,174,9307.2,2694.68,329.5
2,174,15018.9,3519.68,320.5
130,174,5356.0,751.6,117451.5
3,174,5366.8,1921.0,320.5
4,174,9175.2,2860.36,176130.5
133,174,3299.2,2032.84,2988228.0
139,174,4925.6,3949.36,333.0
14,174,20709.3,11104.44,329.5
142,174,17832.6,9217.16,320.5
145,174,13900.0,2363.0,293.0
148,174,4215.4,1514.44,320.5
21,174,11217.9,7756.5,2655899.5
153,174,5408.9,4545.86,333.0
28,174,6035.3,1392.9,320.5
159,174,10170.2,3962.08,3529132.0
31,174,4181.9,723.76,356.0
160,174,10117.5,7730.9,324.0
32,174,11842.4,6617.92,320.5
33,174,4156.9,1675.08,330.0
35,174,23564.4,4863.84,356.0
36,174,11058.9,2263.12,1150043.0
38,174,19030.5,5336.6,320.5
42,174,12980.6,714.76,320.5
44,174,11110.0,4458.6,356.0
46,174,8762.9,4113.32,1944805.0
174,174,4169.3,1396.3,324.0
181,174,12271.2,2618.08,333.0
56,174,6514.9,1940.88,176130.5
58,174,42883.3,18278.42,320.5
59,174,3993.7,1154.56,1944805.0
61,174,5651.4,4061.36,900839.5
62,174,10720.9,10646.28,324.0
191,174,25543.4,21447.88,333.0
63,174,33111.0,3702.4,1012642.0
192,174,13849.5,7078.3,333.0
64,174,3180.9,1074.72,320.5
65,174,19073.6,14764.76,117451.5
194,174,4286.6,942.8,333.0
72,174,19382.7,15734.5,330.0
74,174,2709.0,893.4,900839.5
76,174,7876.2,2810.28,333.0
77,174,37652.9,3049.34,2979604.0
78,174,2915.2,1337.0,79936.5
80,174,28783.9,1870.34,293.0
81,174,4425.3,1625.56,3529132.0
88,174,2811.7,877.98,324.0
89,174,17659.6,6882.6,333.0
95,174,4077.1,1075.04,324.0
96,174,4516.6,340.0,324.0
99,174,12083.7,768.16,2655899.5
100,174,60785.4,31919.24,356.0
102,174,5167.3,2825.48,1012642.0
103,174,4844.6,2221.04,2979604.0
107,174,7720.778,2736.8271,2988228.0
114,174,23902.2,8298.0,1150043.0
116,174,11831.4,5018.52,320.5
117,174,4667.7,3030.78,79936.5
122,174,15407.2,10508.2,320.5
1,175,4398.8,38.2,330.0
2,175,5213.4,1534.8,330.0
130,175,15719.9,8946.7,143486.5
3,175,6848.6,2199.68,293.0
4,175,25071.9,1880.62,197872.5
133,175,1878.0,1205.0,3264774.5
139,175,2510.6,1212.04,360.0
14,175,10529.3,2025.9,330.0
142,175,9598.0,1911.8,330.0
145,175,9144.7,2772.56,330.0
148,175,3028.9,1116.84,329.5
21,175,9953.7,8423.46,2666903.5
153,175,11522.5,11575.7,333.0
28,175,20340.1,3020.06,330.0
159,175,4492.7,1291.1,3939158.0
31,175,6085.1,918.84,320.5
160,175,6094.9,2140.14,324.0
32,175,8218.4,2350.52,356.0
33,175,3300.1,875.04,356.0
35,175,7284.7,2739.1,356.0
36,175,3826.1,2042.74,1269113.0
38,175,6152.0,1963.0,330.0
42,175,3058.1,1474.32,293.0
44,175,3519.3,1097.1,320.5
46,175,12812.5,1421.5,2033818.5
174,175,8082.7,4106.64,323.0
181,175,5442.1,2163.1,323.0
56,175,8860.8,3486.16,197872.5
58,175,4032.4,880.04,356.0
59,175,8030.3,5702.36,2033818.5
61,175,11280.8,6566.4,1164606.0
62,175,3640.8,1518.16,360.0
191,175,23525.2,2947.96,360.0
63,175,18779.1,8979.06,1203684.5
192,175,6755.4,4374.68,333.0
64,175,3912.4,1101.48,356.0
65,175,5842.7,2107.36,143486.5
194,175,6929.2,2309.76,323.0
72,175,7522.8,1887.16,356.0
74,175,7467.6,2951.6,1164606.0
76,175,3191.1,1347.5,359.0
77,175,7252.9,4319.3,3242777.5
78,175,8507.9,9744.06,89753.0
80,175,10242.7,4495.96,330.0
81,175,10603.3,3266.72,3939158.0
88,175,14449.4,4765.4,360.0
89,175,2374.8,274.56,359.0
95,175,6296.8,4152.08,324.0
96,175,3972.0,1895.8,323.0
99,175,5548.4,1273.16,2666903.5
100,175,8531.7,2113.5,356.0
102,175,19664.4,2319.48,1203684.5
103,175,4214.9,1510.7,3242777.5
107,175,7090.5,3900.2,3264774.5
114,175,5836.4,2964.2,1269113.0
116,175,5910.2,2015.92,356.0
117,175,2467.8,527.44,89753.0
122,175,5703.3,1586.52,329.5
1,176,4538.0,2228.2,258.0
2,176,14356.1,8273.5,292.5
130,176,4295.4,2058.48,113689.0
3,176,3808.8,1933.84,287.0
4,176,18766.9,4211.08,194029.5
133,176,1523.8,609.32,2684294.5
139,176,4204.8,1723.76,232.0
14,176,6860.7,2940.64,258.0
142,176,15802.9,8756.68,292.5
145,176,4666.9,115.72,292.5
148,176,7365.2,2443.32,286.0
21,176,10001.6,3412.2,2167035.0
153,176,2473.5,753.8,260.0
28,176,8038.6,2660.0,292.5
159,176,5390.5,2239.0,4027553.0
31,176,5264.5,1033.6,302.0
160,176,5234.2,850.16,270.0
32,176,4210.7,1897.58,246.0
33,176,5040.8,1058.76,229.0
35,176,23288.0,13373.2,257.0
36,176,3659.5,1735.8,1138188.5
38,176,12302.8,4752.04,292.5
42,176,7019.2,3295.36,287.0
44,176,26259.4,8776.2,302.0
46,176,2992.9,1182.04,2073030.0
174,176,3593.8,335.52,261.0
181,176,6858.4,2443.12,261.0
56,176,16050.9,12557.7,194029.5
58,176,4117.9,1875.48,246.0
59,176,3996.2,1208.6,2073030.0
61,176,10639.5,7451.4,933897.5
62,176,16453.4,6780.64,266.5
191,176,10458.6,3273.12,232.0
63,176,5697.8,2927.4,977168.5
192,176,10074.5,6496.7,260.0
64,176,3911.3,1619.62,267.5
65,176,8438.2,5878.96,113689.0
194,176,5847.5,1632.0,261.0
72,176,5150.3,814.32,229.0
74,176,3297.8,1007.88,933897.5
76,176,6111.6,4965.88,258.0
77,176,5217.6,2422.4,2667772.5
78,176,3363.8,700.2,80205.0
80,176,5409.0,3263.0,292.5
81,176,7331.5,1733.8,4027553.0
88,176,8416.8,8486.32,266.5
89,176,7913.4,6601.72,258.0
95,176,4444.6,1325.2,270.0
96,176,3999.2,1530.28,261.0
99,176,100000.0,10000.0,2167035.0
100,176,15539.2,5436.4,257.0
102,176,6024.2,957.84,977168.5
103,176,2476.5,919.1,2667772.5
107,176,15853.1,12389.5,2684294.5
114,176,2545.9,1238.88,1138188.5
116,176,3849.8,1786.32,267.5
117,176,6902.1,4878.94,80205.0
122,176,4111.3,1151.64,286.0
1,177,10405.7,4907.7,320.5
2,177,10655.6,3507.04,285.0
130,177,28099.5,20593.0,128270.0
3,177,22452.3,2052.38,284.0
4,177,39662.8,19603.88,174181.5
133,177,23170.4,9017.44,3246371.5
139,177,3577.9,2710.68,360.0
14,177,8834.0,4828.0,320.5
142,177,8671.6,3655.6,285.0
145,177,19757.2,15217.0,285.0
148,177,5177.4,1419.24,285.0
21,177,9875.0,4144.0,2692447.0
153,177,2891.7,1419.84,324.0
28,177,4121.5,1958.5,285.0
159,177,2844.1,1020.72,3901650.0
31,177,20740.2,5247.68,285.0
160,177,9256.5,3609.2,360.0
32,177,2784.2,1291.44,284.0
33,177,5807.6,2084.88,285.0
35,177,3742.2,1149.0,320.5
36,177,4363.7,3364.84,976280.5
38,177,6546.1,2860.78,285.0
42,177,2898.4,325.56,284.0
44,177,13655.5,9169.5,285.0
46,177,6807.5,2960.7,1756321.5
174,177,8640.3,5826.16,377.0
181,177,5193.5,2550.5,360.0
56,177,6891.6,2933.36,174181.5
58,177,3284.1,1348.76,284.0
59,177,15592.5,6444.5,1756321.5
61,177,8532.4,3598.92,933801.5
62,177,3419.8,1815.72,323.0
191,177,46612.8,14146.92,360.0
63,177,36050.4,2487.0,1037590.0
192,177,2928.3,1142.76,324.0
64,177,4592.0,2681.6,285.0
65,177,35836.1,19225.48,128270.0
194,177,7495.0,4452.0,360.0
72,177,14222.8,5473.36,285.0
74,177,12019.9,7181.08,933801.5
76,177,8328.2,6187.8,324.0
77,177,20892.0,2510.2,2902371.0
78,177,3535.9,1687.48,71499.5
80,177,21181.1,13207.68,285.0
81,177,6117.0,2535.2,3901650.0
88,177,14277.9,6657.28,323.0
89,177,25221.0,5920.4,324.0
95,177,14378.5,9224.0,360.0
96,177,21746.2,10020.8,377.0
99,177,6702.2,313.28,2692447.0
100,177,10622.4,7386.48,320.5
102,177,6477.1,2679.52,1037590.0
103,177,1572.0,598.0,2902371.0
107,177,6307.5,2458.3,3246371.5
114,177,3767.7,1759.5,976280.5
116,177,6679.8,3200.36,285.0
117,177,6645.0,2580.0,71499.5
122,177,7778.8,2397.32,285.0
1,178,7719.5,3573.5,258.0
2,178,6769.3,444.58,257.0
130,178,4897.9,2551.88,130423.5
3,178,6254.7,1599.56,238.0
4,178,4469.9,1997.3,197948.5
133,178,5467.2,2150.0,2895501.0
139,178,1577.5,630.7,284.0
14,178,7431.2,1687.84,258.0
142,178,5577.5,87.7,286.0
145,178,22995.4,12000.6,321.5
148,178,13819.0,11374.2,286.0
21,178,6336.3,2209.24,2679505.0
153,178,4793.5,3159.7,289.0
28,178,5960.7,278.5,257.0
159,178,3364.3,1337.24,3928269.5
31,178,10018.8,2188.08,265.5
160,178,5944.0,562.4,323.0
32,178,10111.6,9470.32,257.5
33,178,9781.9,6937.06,258.0
35,178,14485.1,7077.9,286.0
36,178,5510.6,4565.16,1025516.5
38,178,8819.4,4718.8,286.0
42,178,3137.9,311.9,238.0
44,178,4455.2,1012.12,265.5
46,178,3295.4,991.04,2103796.0
174,178,3999.4,669.6,323.0
181,178,5623.0,3066.0,323.0
56,178,8605.0,1486.2,197948.5
58,178,9785.9,6165.46,257.5
59,178,7739.3,3910.42,2103796.0
61,178,13500.6,9835.32,1219714.0
62,178,3888.9,1416.7,324.0
191,178,2927.1,2102.72,284.0
63,178,5651.8,2157.6,1215934.0
192,178,4199.9,2071.46,289.0
64,178,10830.1,11721.36,257.5
65,178,7041.7,4265.9,130423.5
194,178,7790.7,4027.7,323.0
72,178,4099.3,1059.44,258.0
74,178,27880.1,12714.34,1219714.0
76,178,4848.8,2543.96,324.0
77,178,2551.8,871.6,3187764.0
78,178,9312.6,5926.72,79373.0
80,178,14405.5,8174.8,321.5
81,178,5431.5,1944.7,3928269.5
88,178,3717.7,1168.24,324.0
89,178,2865.7,1239.78,324.0
95,178,5158.5,1368.9,323.0
96,178,10959.1,3253.68,323.0
99,178,23988.25,5997.0625,2679505.0
100,178,3171.0,788.2,286.0
102,178,17495.2,6290.56,1215934.0
103,178,5817.5,3353.7,3187764.0
107,178,1675.9,948.08,2895501.0
114,178,3782.3,2568.96,1025516.5
116,178,3224.6,967.96,257.5
117,178,17472.2,8097.72,79373.0
122,178,7284.5,3930.3,286.0
1,179,8383.7,4991.18,320.5
2,179,9230.4,5227.64,320.0
130,179,21813.7,4592.38,128391.5
3,179,10879.4,5247.92,320.5
4,179,95131.1,2068.7,196398.0
133,179,6063.0,4504.0,2942930.5
139,179,90290.0,30.4,333.0
14,179,25808.3,5712.58,320.5
142,179,5322.0,1501.4,285.0
145,179,21981.5,17393.5,320.5
148,179,6192.3,3408.16,329.5
21,179,6560.6,1593.44,2153424.0
153,179,78039.6,3504.8,296.0
28,179,19094.4,15790.56,320.0
159,179,27917.2,3193.64,4355633.0
31,179,3313.4,844.64,284.0
160,179,20788.0,19594.8,333.0
32,179,70951.1,13136.88,285.0
33,179,22249.8,4804.88,320.0
35,179,83080.5,63979.2,285.0
36,179,7881.0,5738.6,1069871.5
38,179,36002.4,29393.0,285.0
42,179,3093.7,594.24,320.5
44,179,3958.7,1032.08,284.0
46,179,48321.2,2655.6,1727423.0
174,179,7741.7,3888.24,304.0
181,179,109008.8,30.8,304.0
56,179,44731.3,23797.34,196398.0
58,179,31355.5,2325.6,285.0
59,179,5687.8,2603.4,1727423.0
61,179,23506.0,11988.8,1020996.0
62,179,13776.7,11418.44,294.0
191,179,4614.6,3170.44,333.0
63,179,23238.1,10946.1,902957.0
192,179,3620.3,1743.22,296.0
64,179,4502.6,1822.04,320.5
65,179,12381.2,226.76,128391.5
194,179,29874.9,2906.92,304.0
72,179,14324.2,2531.0,320.0
74,179,38420.8,2802.8,1020996.0
76,179,4815.2,2439.04,331.0
77,179,11181.3,8528.96,2927972.0
78,179,4774.9,3716.84,89774.0
80,179,8079.9,3499.32,320.5
81,179,13760.2,9423.6,4355633.0
88,179,14550.8,4604.48,294.0
89,179,12407.9,12390.44,331.0
95,179,4696.1,1192.9,333.0
96,179,16047.3,6093.24,304.0
99,179,8658.9,1026.26,2153424.0
100,179,46504.7,17007.84,285.0
102,179,69057.5,3966.1,902957.0
103,179,8344.9,4488.32,2927972.0
107,179,23643.5,16511.8,2942930.5
114,179,5396.9,2585.66,1069871.5
116,179,29107.5,2246.1,320.5
117,179,3328.5,993.6,89774.0
122,179,4691.0,1853.6,329.5
1,180,6819.6,89.84,320.5
2,180,6268.5,2008.4,285.0
130,180,9317.9,1891.96,130239.5
3,180,7687.1,3288.32,285.0
4,180,16459.7,6320.86,197787.5
133,180,1339.2,650.92,2526648.5
139,180,2230.7,642.64,288.0
14,180,6402.2,888.0,320.5
142,180,4282.0,1282.4,285.0
145,180,6644.6,2631.84,330.0
148,180,4220.3,983.92,284.0
21,180,5318.3,2571.3,2455079.0
153,180,6431.0,1980.2,287.0
28,180,7623.7,2953.7,285.0
159,180,6213.8,2477.64,3816018.0
31,180,5050.0,1901.2,285.0
160,180,5303.0,2359.4,287.0
32,180,15108.9,13642.68,320.5
33,180,3820.5,615.5,330.0
35,180,6772.2,3753.84,285.0
36,180,4730.4,1964.4,956179.0
38,180,6544.5,4179.5,285.0
42,180,3367.0,741.8,285.0
44,180,7262.7,589.58,285.0
46,180,2368.1,604.52,1982237.0
174,180,4775.6,1002.08,324.0
181,180,5894.4,999.36,324.0
56,180,5653.7,2167.96,197787.5
58,180,2353.4,537.6,320.5
59,180,6200.3,1874.82,1982237.0
61,180,4118.6,1027.92,1134566.0
62,180,2819.6,1124.84,336.0
191,180,2321.5,1225.1,288.0
63,180,14564.3,2359.3,1050782.5
192,180,1984.1,616.68,287.0
64,180,5878.1,1595.44,329.5
65,180,3624.7,1809.24,130239.5
194,180,5959.9,1425.86,324.0
72,180,4570.2,391.84,330.0
74,180,16333.4,10367.52,1134566.0
76,180,4319.6,1245.72,333.0
77,180,2057.1,595.76,2825797.0
78,180,4344.2,531.72,79936.0
80,180,9933.5,4233.7,330.0
81,180,5523.8,2022.36,3816018.0
88,180,2591.4,1006.08,336.0
89,180,3143.8,1153.32,333.0
95,180,4818.9,438.3,287.0
96,180,9290.7,3463.96,324.0
99,180,11711.2,2070.04,2455079.0
100,180,4971.9,2205.9,285.0
102,180,30274.1,8229.7,1050782.5
103,180,2318.3,1714.48,2825797.0
107,180,3747.9,2263.7,2526648.5
114,180,4701.4,2292.52,956179.0
116,180,11093.2,5478.52,329.5
117,180,4780.8,2510.76,79936.0
122,180,4916.0,1816.6,284.0
1,181,6830.6,138.32,267.0
2,181,3136.3,1140.9,297.0
130,181,17762.5,9368.0,114509.5
3,181,3411.1,798.92,297.0
4,181,5229.7,394.5,196902.5
133,181,7281.7,4047.04,2999435.0
139,181,7398.2,3813.96,231.0
14,181,5224.8,2582.8,267.0
142,181,3932.7,1475.3,297.0
145,181,9408.5,1400.2,267.5
148,181,5306.7,3414.92,267.0
21,181,8597.1,4446.32,2387036.5
153,181,10887.5,4722.5,270.0
28,181,10580.2,3526.28,297.0
159,181,6736.3,736.12,3980914.0
31,181,3213.1,1175.72,287.0
160,181,5843.3,732.84,289.0
32,181,4470.3,1839.76,257.5
33,181,2420.6,586.48,257.5
35,181,8449.0,1724.4,297.0
36,181,3504.7,1265.16,1087650.0
38,181,5889.8,771.24,297.0
42,181,4728.0,953.0,297.0
44,181,4978.6,1560.08,287.0
46,181,7078.5,2270.5,2008723.5
174,181,10859.7,4578.5,260.0
181,181,4402.4,1687.04,232.0
56,181,13697.9,5875.34,196902.5
58,181,4064.4,1668.72,257.5
59,181,2963.6,958.76,2008723.5
61,181,4579.8,795.08,916501.0
62,181,1840.3,899.16,261.0
191,181,6456.3,3578.24,231.0
63,181,5256.1,1307.3,1060519.5
192,181,3343.3,1704.56,270.0
64,181,5165.4,1330.96,229.0
65,181,3837.8,645.6,114509.5
194,181,10583.2,3537.48,232.0
72,181,15854.6,3523.8,257.5
74,181,5462.8,5077.44,916501.0
76,181,2845.9,1883.04,260.0
77,181,3178.8,1509.0,2976699.0
78,181,7099.6,2956.76,72502.0
80,181,4819.5,1111.8,267.5
81,181,19656.1,7450.86,3980914.0
88,181,5677.4,4248.36,261.0
89,181,3522.6,1707.72,260.0
95,181,21371.8,4663.4,289.0
96,181,4513.8,1577.56,260.0
99,181,12418.5,3968.25,2387036.5
100,181,6884.4,2675.68,297.0
102,181,3727.4,748.4,1060519.5
103,181,3370.1,1813.72,2976699.0
107,181,8000.3,2602.04,2999435.0
114,181,7552.4,4928.76,1087650.0
116,181,3807.1,1743.14,229.0
117,181,4991.4,2378.4,72502.0
122,181,2812.7,908.84,267.0
1,182,7490.2,4372.08,356.0
2,182,47498.3,19851.3,355.0
130,182,9507.1,1973.3,128686.0
3,182,4370.8,1801.08,320.5
4,182,5404.3,2891.82,194881.0
133,182,2213.0,797.0,3283982.0
139,182,1819.8,679.8,360.0
14,182,7951.2,1826.4,356.0
142,182,7231.4,1218.92,356.0
145,182,3106.5,767.4,356.0
148,182,2098.5,539.6,356.0
21,182,7041.3,1425.58,2660033.0
153,182,4851.8,2654.36,360.0
28,182,6422.3,2305.68,355.0
159,182,6867.1,508.92,4328229.5
31,182,7940.7,1920.08,320.5
160,182,6561.3,2927.7,360.0
32,182,3549.7,932.82,320.0
33,182,4521.5,1782.4,356.0
35,182,6120.7,3524.78,356.0
36,182,14876.7,6945.04,1233770.0
38,182,12511.0,9477.4,356.0
42,182,6342.5,3351.5,320.5
44,182,14933.5,14412.2,320.5
46,182,4242.9,1324.06,1697958.0
174,182,4189.7,823.88,360.0
181,182,6132.2,686.04,360.0
56,182,21240.1,16234.1,194881.0
58,182,8748.4,2461.48,320.0
59,182,11631.3,6965.56,1697958.0
61,182,6495.3,2235.1,995519.0
62,182,8433.6,4277.92,323.0
191,182,8112.4,6306.04,360.0
63,182,9202.6,5173.08,1022356.5
192,182,2393.9,347.3,360.0
64,182,9616.9,2593.28,320.0
65,182,13889.1,11348.9,128686.0
194,182,5922.3,315.42,360.0
72,182,9768.5,4342.8,356.0
74,182,41937.2,4283.8,995519.0
76,182,3272.7,1140.64,360.0
77,182,50951.9,37488.72,3265765.0
78,182,2616.1,789.34,87674.0
80,182,3242.0,1055.8,356.0
81,182,7900.6,2313.64,4328229.5
88,182,2357.5,864.7,323.0
89,182,2710.1,796.32,360.0
95,182,4722.8,924.88,360.0
96,182,11968.7,8256.3,360.0
99,182,14113.125,3528.2812,2660033.0
100,182,10317.6,5285.88,356.0
102,182,5525.4,2537.6,1022356.5
103,182,3261.9,2196.08,3265765.0
107,182,1760.6,764.12,3283982.0
114,182,3922.4,2200.08,1233770.0
116,182,4961.3,2123.56,320.0
117,182,4509.3,901.52,87674.0
122,182,3400.5,1937.5,356.0
1,183,4798.4,925.6,265.0
2,183,6384.9,2245.52,265.5
130,183,5307.7,1686.36,114008.0
3,183,4501.8,2776.08,285.0
4,183,7909.2,3168.36,173091.0
133,183,11877.5,4833.5,2525263.5
139,183,2396.0,592.6,260.0
14,183,10203.9,4906.52,265.0
142,183,5162.9,1165.92,265.5
145,183,13594.5,3004.3,256.5
148,183,4667.5,1599.9,257.0
21,183,14839.7,7159.62,2143218.5
153,183,5198.6,3286.12,231.0
28,183,5521.5,823.7,265.5
159,183,4311.1,1210.88,3382713.5
31,183,3591.5,1196.3,299.0
160,183,3072.3,923.42,296.0
32,183,4854.2,3150.68,285.0
33,183,8700.4,5755.28,238.0
35,183,8606.5,5510.1,293.0
36,183,2625.3,1023.22,920440.5
38,183,6411.4,2839.28,265.5
42,183,3836.9,903.26,285.0
44,183,7280.9,588.56,299.0
46,183,10041.6,4970.64,1670591.0
174,183,12485.4,8719.8,287.0
181,183,4490.0,2357.2,287.0
56,183,5203.5,1725.4,173091.0
58,183,5262.2,2375.2,285.0
59,183,3591.5,1406.0,1670591.0
61,183,3229.3,638.36,862435.5
62,183,16584.1,6266.06,259.0
191,183,3863.0,3920.2,260.0
63,183,5228.3,135.7,859073.0
192,183,4417.7,3664.38,231.0
64,183,3944.5,2258.1,285.0
65,183,11895.7,3746.88,114008.0
194,183,8538.7,2707.04,287.0
72,183,5995.4,2127.28,238.0
74,183,6315.0,3498.6,862435.5
76,183,5033.9,2753.92,259.0
77,183,4669.5,2106.0,2503004.5
78,183,4786.5,2724.7,68874.0
80,183,8333.1,1174.06,256.5
81,183,17552.8,7739.96,3382713.5
88,183,11324.2,6319.96,259.0
89,183,24054.4,15390.12,259.0
95,183,8834.5,6759.3,296.0
96,183,10976.8,3245.56,287.0
99,183,100000.0,10000.0,2143218.5
100,183,9646.7,2342.88,293.0
102,183,3573.6,618.6,859073.0
103,183,3734.6,1980.4,2503004.5
107,183,14583.6,194.48,2525263.5
114,183,3114.3,664.9,920440.5
116,183,4323.0,1084.6,285.0
117,183,2636.2,1059.96,68874.0
122,183,5109.4,2030.6,257.0
1,184,3815.9,1266.32,292.5
2,184,7007.8,2537.44,356.0
130,184,12048.3,4901.04,429593.0
3,184,5592.6,5756.96,366.0
4,184,4932.2,2540.32,212568.5
133,184,10959.1,8203.52,2819350.5
139,184,6613.3,3946.82,307.0
14,184,3701.2,882.0,292.5
142,184,11468.8,3063.28,356.0
145,184,11734.8,1883.08,356.0
148,184,84360.5,41.3,321.5
21,184,30007.5,3408.7,2139653.0
153,184,15017.4,8485.08,333.0
28,184,8346.0,3478.0,356.0
159,184,10330.2,6320.8,4141478.0
31,184,27967.8,1745.24,366.0
160,184,30418.4,2075.0,323.0
32,184,2053.3,898.9,356.0
33,184,7253.4,1771.28,356.0
35,184,16931.3,1564.36,320.0
36,184,81008.3,4166.44,1086160.0
38,184,46646.2,5127.12,356.0
42,184,3945.5,1554.0,366.0
44,184,6278.9,1639.52,366.0
46,184,9929.8,5270.36,2263527.5
174,184,38069.7,2646.9,323.0
181,184,10994.7,6819.3,333.0
56,184,8012.3,4320.24,212568.5
58,184,3121.8,951.2,356.0
59,184,17996.6,6410.52,2263527.5
61,184,17336.8,6760.68,1081745.0
62,184,28544.1,40.7,289.0
191,184,4395.3,3236.56,307.0
63,184,6433.9,3674.08,1010008.5
192,184,43637.2,33.2,333.0
64,184,70148.7,2844.3,287.0
65,184,6143.0,3664.8,429593.0
194,184,5229.2,3020.0,333.0
72,184,7530.7,2590.36,356.0
74,184,8823.5,5723.8,1081745.0
76,184,14258.6,46.8,321.5
77,184,10884.0,1909.0,2793620.0
78,184,79584.8,2305.6,89186.0
80,184,32713.9,2717.94,356.0
81,184,12552.6,6001.56,4141478.0
88,184,8863.9,8145.26,289.0
89,184,13205.6,7190.48,321.5
95,184,25069.1,5179.5,323.0
96,184,10068.5,6012.9,323.0
99,184,11055.223,2869.494,2139653.0
100,184,9235.6,3961.12,320.0
102,184,12200.6,10494.32,1010008.5
103,184,3003.8,1919.92,2793620.0
107,184,1671.5,726.4,2819350.5
114,184,16640.0,3237.8,1086160.0
116,184,16528.5,7500.2,287.0
117,184,3863.1,2187.92,89186.0
122,184,44612.7,28.9,321.5
1,185,65186.4,37154.08,320.5
2,185,6436.1,1985.88,285.0
130,185,40374.7,36511.1,4470610.0
3,185,24963.3,27455.36,285.0
4,185,7474.6,1766.52,178329.5
133,185,101955.5,42821.0,2672191.0
